EventID,T1d,T2d,T3d,T4d,T5d,T6d,T7d,T8d,T9d,T10d
INDOFLOODS-gauge-396-78,119.5126267,193.9430167,235.7583023,251.0048867,270.3540027,288.8563713,373.56543,409.4684313,441.5590373,480.3463133
INDOFLOODS-gauge-396-79,105.9819733,177.819866,223.72291830000003,251.7424693,281.2173167,298.466471,312.867051,324.2676607,331.3045412,362.3278459
INDOFLOODS-gauge-396-80,140.5403767,282.3470617,371.0694313,473.584628,525.2361127,555.6545603,566.769665,593.9671997,617.3959570000002,643.68704
INDOFLOODS-gauge-396-81,123.22489,244.12019,453.2079067,593.7482832999998,735.5549682999998,824.277338,926.7925347,978.4440193,1008.862467,1019.977572
INDOFLOODS-gauge-396-82,135.81369130000002,222.2375697,267.8089453,292.146639,305.772521,322.5299987,381.94673,436.2141867,510.2364553000001,585.1248820000002
INDOFLOODS-gauge-396-83,74.358802,162.4554207,264.9342887,339.935677,358.604618,379.6315887,401.6893703,421.686971,434.1263347,471.1646907
INDOFLOODS-gauge-396-84,162.8927267,324.9024633,463.657005,581.72182,673.0987299999998,697.6485102999999,716.9470337,763.1217027,792.0793633,817.924988
INDOFLOODS-gauge-396-85,178.89048,362.5291867,540.8514332999998,724.4514867,886.91217,1049.804897,1211.814633,1350.569175,1468.63399,1560.0109
INDOFLOODS-gauge-396-86,138.256445,236.330685,272.11514700000004,347.3124083,434.20436500000005,540.7090297,719.5995097,903.2382163,1081.560463,1265.160516
INDOFLOODS-gauge-396-87,210.8182233,384.5142633,643.4942599999998,781.7507049999998,879.824945,915.609407,990.8066683,1077.698625,1184.20329,1363.09377
INDOFLOODS-gauge-396-88,68.05813333,138.96247069999998,313.168334,397.865614,447.4817557,454.0960333,460.652069,480.4394474,526.4248924,589.81531
INDOFLOODS-gauge-396-89,92.36596667,161.757058,287.989298,326.6656003,356.12588430000005,376.0870603,393.1023157,417.662682,444.670524,485.2351077
INDOFLOODS-gauge-396-90,72.404255,113.329928,145.159292,157.9937227,169.471409,201.960389,258.7401413,287.3980497,326.5318903,358.8434547
INDOFLOODS-gauge-396-91,194.37459,274.726286,424.5247893,576.5967627,639.6472917,654.8069997,665.5895638,688.2731691,701.0783691,707.0226562
INDOFLOODS-gauge-396-92,128.199795,358.0086717,552.3832617,632.7349577,782.533461,934.6054343,997.6559633,1012.815671,1023.598235,1046.281841
INDOFLOODS-gauge-396-93,93.83868,225.6181367,329.564865,436.4359483,511.3968133,566.648103,651.410533,779.610328,1009.419205,1203.7937949999996
INDOFLOODS-gauge-396-94,68.132497,118.9338037,146.39641830000005,215.9475083,241.980978,251.9727687,310.1818493,432.5610577,552.6953743,596.3450527000001
INDOFLOODS-gauge-396-95,64.878675,128.521865,155.24911569999998,182.0884997,192.9313623,211.7827105,232.4857482,274.3485728,376.7016328,419.2768882
INDOFLOODS-gauge-396-96,42.86770167,54.620451,64.13440067,70.45998490000002,78.09217557,85.00382573,94.7695404,129.5154637,145.2035814,147.0192467
INDOFLOODS-gauge-396-97,124.2612333,168.951183,202.344473,218.7415783,234.8586333,256.93267030000004,263.8946539,276.7155642,301.8462592,331.2067722
INDOFLOODS-gauge-396-98,195.9728567,402.4767333,498.3968217,554.56036,590.07212,632.334714,649.354207,654.4584477999998,684.5011568,741.4827721
INDOFLOODS-gauge-396-99,35.72673667,84.692655,156.5724543,260.2723023,350.3287323,406.1192023,529.8381737,609.3596769999998,701.2708617000002,816.239485
INDOFLOODS-gauge-396-100,264.5211767,375.77560330000006,486.83712,527.176148,563.0537167,583.199866,613.46916,642.2179117000002,709.3880682999999,759.982529
INDOFLOODS-gauge-396-101,174.4705233,350.8805067,615.4016833,726.65611,837.7176267000001,878.0566547000002,913.9342233,934.0803727,964.3496667000003,993.0984183
INDOFLOODS-gauge-396-102,103.1489117,151.37968,256.52518030000005,349.519809,397.0933413,425.948856,448.404922,462.1850783,473.8670757,507.9923833
INDOFLOODS-gauge-396-103,84.14809367,124.556127,201.9632573,230.1801213,247.4293877,266.80635930000005,293.3962037,310.969452,337.0096983,366.1510463
INDOFLOODS-gauge-396-104,53.63134,76.48026267,100.9795047,122.1023497,140.76720869999997,154.886786,174.91691469999995,201.3700307,246.5596887,257.9570267
INDOFLOODS-gauge-396-105,84.302288,187.7558733,307.52992830000005,361.1612683,384.010191,408.509433,429.632278,448.297137,462.4167143,482.446843
INDOFLOODS-gauge-396-106,150.22769,298.4741747,458.9392013,543.2414892999999,646.6950747000002,766.4691297,820.1004697000002,842.9493923,867.4486343,888.5714793
INDOFLOODS-gauge-396-107,76.18060533,120.5870247,150.51454730000003,162.648322,195.3873,239.0503137,301.470017,379.300356,456.079014,506.0636273
INDOFLOODS-gauge-396-108,36.15949833,93.243054,150.0029057,253.0656643,329.2462697,373.652689,403.5802117,415.7139863,448.4529643,492.115978
INDOFLOODS-gauge-396-109,53.18496067,125.1568687,170.793128,249.4979803,333.5786323000001,369.7381307,426.8216863,483.581538,586.6442967,662.824902
INDOFLOODS-gauge-396-110,107.650502,208.6904387,269.7307187,338.5505687,392.8974727,463.4200427,583.3862392999998,689.317956,742.5029167,814.4748247
INDOFLOODS-gauge-396-111,147.47595669999995,255.39195,382.57235,496.6780817,604.3285837000002,705.3685203,766.4088002999998,835.2286502999998,889.5755542999998,960.0981243
INDOFLOODS-gauge-396-112,147.0864283,294.312245,441.7882017,549.704195,676.884595,790.9903267000002,898.6408287,999.6807652999997,1060.721045,1129.540895
INDOFLOODS-gauge-396-113,128.90963,186.651046,281.928204,340.1723987,416.3822453,519.86896,579.305252,647.9779867000002,681.0513537,687.6820397999999
INDOFLOODS-gauge-396-114,94.55574667,155.1140337,250.9117153,395.618862,570.284262,787.856442,916.766072,974.507488,1069.784646,1128.028841
INDOFLOODS-gauge-396-115,121.8045347,238.2250167,290.2053533,333.7818267,366.2665253,413.009671,486.9163177,591.3232730000002,692.9713113,818.4721147000001
INDOFLOODS-gauge-396-116,83.219073,206.386293,328.1563197,449.96085430000005,566.3813363,618.361673,661.9381463,694.422845,741.1659907000002,815.0726373
INDOFLOODS-gauge-396-117,125.4667633,222.2592883,305.4783613,428.6455813,550.415608,672.2201427,788.6406247,840.6209613,884.1974347000001,916.6821333
INDOFLOODS-gauge-396-118,97.48772,131.6346847,142.1763673,147.9579343,154.82911380000004,161.6461695,168.3220861,175.86007869999997,184.6071476,188.8382189
INDOFLOODS-gauge-396-119,72.48472333,110.7078897,169.2708133,217.98689500000003,232.7586117,267.00768930000004,331.275794,434.2549707,531.7426906999998,565.8896553
INDOFLOODS-gauge-396-120,137.6657987,230.75232000000003,285.808929,395.3240823,518.5182990000002,612.8082502999998,773.274767,807.3680383,872.8039267000001,913.6662943
INDOFLOODS-gauge-396-121,85.264551,187.030581,273.8547343,372.2616443,539.2474342999999,676.913233,769.9997543,825.0563632999998,934.5715167,1057.765733
INDOFLOODS-gauge-396-122,80.611801,138.18153669999998,185.7814193,259.19744269999995,354.5430627,480.0717527,667.1700592999998,752.4346102999998,854.2006402999998,941.0247937
INDOFLOODS-gauge-396-123,29.507951,61.238871,105.4697313,164.31671730000005,217.4985927,298.1103937,355.6801293000001,403.280012,476.6960353,572.0416552999999
INDOFLOODS-gauge-396-124,56.18783433,101.3820967,125.7413857,137.1291427,153.7679313,190.762894,199.0159531,217.83191180000003,240.9564858,271.6147881
INDOFLOODS-gauge-396-125,151.22332,301.6192533,348.035615,403.732484,477.37689400000005,537.51232,582.311612,592.4731765,622.8922215,657.3694538
INDOFLOODS-gauge-396-126,60.04608167,68.0669387,76.20612253,87.7274892,113.0242482,124.4101154,147.5410504,176.0537074,195.7349587,216.5307697
INDOFLOODS-gauge-396-127,18.611022,42.15546033,68.676502,149.772952,176.645048,226.2241203,362.562675,431.43218830000006,486.402841,525.1003343
INDOFLOODS-gauge-396-128,100.9363667,163.907901,232.979292,325.8566053,407.187924,425.798946,449.3433843,475.864426,556.960876,583.8329719999998
INDOFLOODS-gauge-396-129,126.5170767,237.7515633,338.68793,401.6594643,470.7308553,563.6081687000002,644.9394873,663.5505092999998,687.0949477,713.6159892999998
INDOFLOODS-gauge-396-130,129.0411367,274.38532999999995,427.04611330000006,549.3919950000002,669.2633517,795.7804282999998,907.014915,1007.951282,1070.922816,1139.994207
INDOFLOODS-gauge-396-131,120.61758799999998,183.2395947,230.2186893,246.754514,266.41170930000004,298.4188747,341.3594597,379.289669,416.31329,495.7161033
INDOFLOODS-gauge-397-1,41.42497967,73.87792590000002,107.1133414,139.7750932,182.615497,223.32612340000003,230.1070732,232.6059143,234.6259659,236.7281
INDOFLOODS-gauge-397-2,26.63254863,70.72006075,115.5318941,133.84405719999998,142.6299742,150.2072406,165.584241,184.7300271,213.8154689,220.5241268
INDOFLOODS-gauge-397-3,84.22967108,219.7610634,270.728093,349.5026948000001,406.443961,433.1313607,449.109013,481.8457987,518.4885741,532.9567002
INDOFLOODS-gauge-397-4,111.7380596,245.7740302,340.694314,404.3037849,441.82886839999986,474.8101964,485.1499856,489.3188266,497.6551396,509.7116045
INDOFLOODS-gauge-397-5,52.12826671,75.86292807,109.1002687,153.9680121,241.6798242,316.0776804,402.4612103,548.670659,660.4087186,794.4446892000002
INDOFLOODS-gauge-397-6,66.67350125,140.0291686,179.9215149,185.6240094,190.5152744,201.5617781,224.5879711,300.244492,317.2023726000001,349.8133737
INDOFLOODS-gauge-397-7,136.4302073,185.840452,250.2754681,288.7082627,306.1262512,320.9548278,331.3089275,338.809976,347.7132652,361.9465766
INDOFLOODS-gauge-397-8,87.98966367,217.6402287,393.7011748,503.5307095,539.8212828,563.8677442000002,623.5420121000002,759.9722194,809.3824641,873.8174802000002
INDOFLOODS-gauge-397-9,18.72669902,34.63801033,48.47474066,73.17961273,100.9311566,166.0859305,206.0352918,236.6439134,325.5756048,341.5860805000001
INDOFLOODS-gauge-397-10,10.05679091,23.24895647,41.9756555,57.88696681,71.72369713,96.4285692,124.1801131,189.334887,229.2842482,259.8928699
INDOFLOODS-gauge-397-11,19.49765156,41.11199907,62.81051862,88.89289543,124.237147,155.0440163,165.1008072,178.2929728,197.0196718,212.9309831
INDOFLOODS-gauge-397-12,161.09114419999997,284.4244039,302.117033,308.9026623000001,321.649586,336.0071119,346.28649289999987,359.4123612,380.9871831,398.3907598
INDOFLOODS-gauge-397-13,22.29051056,50.32473098,96.60574081,118.6083017,131.3974046,145.9804362,173.18739250000004,225.2946845,266.6729742,294.1245937
INDOFLOODS-gauge-397-14,25.40071771,113.0901184,199.2125572,276.7943204,331.29535539999995,384.2696852,423.5717036,510.4805184,588.6418301,640.4163546
INDOFLOODS-gauge-397-15,76.12086375,119.34670690000002,143.6495069,168.4807519,187.0680445,203.495434,220.1996352,245.6003529,333.2897536000001,419.4121924
INDOFLOODS-gauge-397-16,64.08206454,143.7315858,178.788792,223.84292030000003,248.5319364,282.0497805,326.9471109,396.1624858,449.0600262,459.6519313
INDOFLOODS-gauge-397-17,12.90702352,28.79911884,61.51837208,83.80623234,95.22107311,102.7538833,112.4924529,124.54698059999998,134.1611417,151.01866619999996
INDOFLOODS-gauge-397-18,39.19589883,68.66648287,104.69866,131.2005145,156.7925321,175.4430129,185.5427814,191.6919221,198.9276617,210.52258250000003
INDOFLOODS-gauge-397-19,67.57713221,114.6956603,175.0853103,255.0183233,332.96261489999995,372.0945461,414.309251,453.5093497,505.2847104,574.7457638
INDOFLOODS-gauge-397-20,105.1729408,272.1587912,454.0904725,511.3031385,544.7977224,574.3312063999998,592.8656900000002,615.2602831,640.2211866,668.5362169
INDOFLOODS-gauge-397-21,67.54100638,113.15440490000002,148.5007197,240.6545648,288.5791096000001,318.8245687,349.4434057,386.458958,413.080561,428.0226205
INDOFLOODS-gauge-397-22,89.23789083,127.1212143,168.6239611,219.9033244,251.8793284,301.1253418,347.4052817,374.363015,383.0893104,393.5575616
INDOFLOODS-gauge-397-23,65.75367625,190.6704445,254.5978291,277.04085810000004,311.9318013,336.2372035,350.4576951,369.4090345,424.7143584,494.4005195
INDOFLOODS-gauge-397-24,38.804222,75.46697692,130.3118733,164.6377089,230.3913852,355.3081534,419.235538,441.678567,476.5695102,500.8749124
INDOFLOODS-gauge-397-25,33.91870744,59.37116076,97.85085584,139.939344,185.2206886,206.0876005,223.9866735,262.79089550000003,299.4536504,354.2985467
INDOFLOODS-gauge-397-26,162.50421830000005,284.5821101,324.8664821000001,340.6274377,357.1315667,395.330798,439.6178166,519.6409993,589.798767,648.9740353
INDOFLOODS-gauge-397-27,105.8233833,149.25540049999995,190.5617569,236.9146774,279.7039837,304.4149642,310.9334509,314.20366960000007,325.8713441,362.6268709
INDOFLOODS-gauge-397-28,24.24461418,92.21888413,110.0822148,136.5726494,160.23737549999996,172.41304269999995,183.6486257,202.1986603,219.4294602,247.83704
INDOFLOODS-gauge-397-29,86.49453567,188.8874424,234.2208442,258.79712830000005,296.0464961,328.5109406,341.7301856,380.4547685,402.4453963,424.48948960000007
INDOFLOODS-gauge-397-30,96.11090917,218.4086041,248.89303430000004,254.086558,259.2996457,274.3391634,311.4392188,346.5454031999999,399.0854708,432.86662800000005
INDOFLOODS-gauge-397-31,62.02816283,128.90496979999998,155.3228468,165.1586684,171.4536783,175.3271169,179.8608733,184.4393758,188.7056824,192.4065721
INDOFLOODS-gauge-397-32,68.29466071,170.74611069999997,265.941531,293.4147784,308.9927054,340.2260964,361.9043968,377.3816297,434.125934,467.1668148
INDOFLOODS-gauge-397-33,84.88076733,155.3784852,234.6907981,275.4026224,328.5596675,355.9955553000001,364.0536877,378.908497,398.6375907,407.1513597
INDOFLOODS-gauge-397-34,69.51488529,116.5263155,147.4657007,170.1091387,196.2869656,226.9197507,268.1694827,319.19224469999995,368.7707957,387.2021961
INDOFLOODS-gauge-397-35,23.50300223,31.18743387,37.66702381,48.30530089,56.55341419,81.45745698,107.4428814,121.4745358,130.6740021,140.23523659999998
INDOFLOODS-gauge-397-36,182.1177756,312.334217,391.6397278,413.4012952,444.36318160000013,483.18660250000005,596.5110413,633.4077382999999,643.7613481000002,651.5583475999998
INDOFLOODS-gauge-397-37,64.9135065,135.4134363,174.4646379,229.9971315,277.25769560000003,309.819819,432.1978665,502.98016320000005,535.8295047,547.9586386
INDOFLOODS-gauge-397-38,34.90747498,74.17314852,96.54576916,118.6877542,140.251754,167.1250379,208.9912196,273.90472610000006,344.4046559,383.4558575
INDOFLOODS-gauge-397-39,90.01704104,173.14315969999996,220.8411082,255.0756338,295.3447449,362.0815522,408.6073949,442.2199134,477.0945732,527.5511463
INDOFLOODS-gauge-397-40,48.67799121,67.1576671,90.91752553,104.1709017,114.179917,128.4828613,135.1913102,152.6669698,169.0065084,172.92592040000005
INDOFLOODS-gauge-397-41,13.5234493,35.82566388,57.53751510000001,94.37762494,183.0169989,266.4878287,305.0668581000001,329.1464943,366.922162,425.9240403
INDOFLOODS-gauge-397-42,125.3511876,199.3944315,258.2150653,270.1368414,276.45642660000004,283.640498,299.3516954,343.8237773,383.73589,410.6957815
INDOFLOODS-gauge-397-43,26.10366495,40.74146934,48.72320029,51.9284109,54.68003208,55.78408167,62.46250198,74.41404693,91.74574472,118.8244763
INDOFLOODS-gauge-397-44,32.18172169,56.49992065,70.48039961,81.15020871,88.72778905,92.4091668,95.55006308,100.0241615,104.2468267,108.4604372
INDOFLOODS-gauge-397-45,100.6973448,292.2435291000001,350.97835310000005,404.9806711,424.95592,437.93497689999987,449.8544612,469.5560254,490.1210273,514.3216899
INDOFLOODS-gauge-397-46,59.96598304,68.91262268,79.38709249,122.9097382,128.5695633,140.5604199,153.291994,170.7741824,186.8100082,193.2807416
INDOFLOODS-gauge-397-47,49.65882213,68.52264996,75.11888509,90.03896673,129.62248300000002,154.4556345,164.2664118,171.2420194,178.3409029,178.67083490000005
INDOFLOODS-gauge-397-48,28.52128075,71.62068379,89.35926633,89.3606463,89.36388867,89.45417882,89.5611316,89.66938892,89.67674709999999,89.67805957
INDOFLOODS-gauge-397-49,26.23089445,67.95205913,113.2551985,146.5589737,175.3133883,254.4584191,320.7098443,377.9439469,468.3219551,505.2217679
INDOFLOODS-gauge-397-50,127.1144331,208.4076745,256.5862225,288.1485026000001,321.877896,396.336706,416.6895309,424.9015606,431.1271275,434.1634367
INDOFLOODS-gauge-397-51,25.01479847,44.69657063,69.00687754,102.33735,143.69136540000005,270.8057984,352.0990399,400.2775879,431.839868,465.5692614
INDOFLOODS-gauge-397-52,17.89307747,30.58372387,40.49767877,54.51531536,62.08345905,72.7274678,82.44167763,99.07757617,124.4521068,149.4669052
INDOFLOODS-gauge-397-53,32.47730233,40.14078821,45.78376831,51.02500164,57.1315035,69.18417099,77.24081906,94.03102141,111.9240989,124.6147453
INDOFLOODS-gauge-397-54,69.69038775,147.9499499,283.8431233,394.7331115,419.1997331,464.4096851,472.671333,480.4122518,510.1185511,539.504124
INDOFLOODS-gauge-397-55,38.63590658,83.64015629,104.8105264,116.2905379,122.1675099,128.86728190000002,136.9014841,150.21013330000005,167.5708962,187.3902971
INDOFLOODS-gauge-397-56,8.178419203999999,25.96533375,57.82130059,96.45720717,141.4614569,162.63182700000004,174.1118385,179.9888105,186.6885825,194.7227846
INDOFLOODS-gauge-397-57,57.24786971,114.5887378,163.82456330000005,186.1693995,228.28068030000003,257.5960587,325.9681475,370.951281,384.2000055,420.4444610000001
INDOFLOODS-gauge-397-58,63.45132863,102.5205755,150.5280182,206.052304,248.51437290000004,267.1556203,280.9447698,297.3234296,307.77416939999995,323.1484842
INDOFLOODS-gauge-397-59,136.9131976,228.3632639,255.3487059,288.1474675,318.6530205,353.1106387000001,383.6680115,400.1004043,429.1175959,453.7685645
INDOFLOODS-gauge-397-60,53.92246983,108.9899739,188.5204556,263.7749686,334.9181633,431.6172797,568.5304772999998,659.9805436,686.9659856000002,719.7647472
INDOFLOODS-gauge-397-61,55.47652654,87.45880502,120.8340794,172.87655980000005,217.694668,270.9082435,350.01131739999994,425.036982,478.95945189999986,534.0269559999998
INDOFLOODS-gauge-397-62,13.05486258,29.83625857,48.70902205,65.7858171,80.65774065,91.567131,105.1248537,118.45697690000002,136.4075216,191.8840481
INDOFLOODS-gauge-397-63,6.830678298,16.11657896,28.69375239,39.28108008,52.33594266,69.11733865,87.99010213,105.0668972,119.9388207,130.8482111
INDOFLOODS-gauge-397-64,31.20589908,39.38587186,48.95180228,53.54252497,62.43522891,71.81237554,82.78902483,95.5291726,116.7673618,134.5218638
INDOFLOODS-gauge-397-65,46.70499437,97.3364995,113.5681643,126.1575665,140.32371709999998,184.5614526,257.2597921,304.94509839999995,336.320857,357.6166593000001
INDOFLOODS-gauge-397-66,53.1602625,107.7134159,151.8111838,169.8371574,194.9149125,221.12468230000005,256.1197372,322.481873,419.8824878,466.5874821000001
INDOFLOODS-gauge-397-67,3.654138701,7.356752891,13.65116136,20.62680548,33.98615044,71.24848369,92.39495903,97.44275229,116.1186946,138.190157
INDOFLOODS-gauge-397-68,57.80033729,107.180749,143.0848426,159.3408452,177.4798782,200.7398849,264.9615794,359.6222418,388.5211941,405.9168203
INDOFLOODS-gauge-397-69,49.28403454,97.09025373,125.7586191,152.4840865,197.3819136,251.7078542,332.0277683,394.6184662,473.1975037,530.997841
INDOFLOODS-gauge-397-70,67.57522562,130.2508278,187.9246357,206.9790132,232.3909935,268.81992260000004,316.4796724,361.7016917,386.7905621000001,397.8566505
INDOFLOODS-gauge-397-71,129.9407472,211.7385045,282.735695,330.7600172,381.670721,434.1022256,465.27562810000006,483.8722541,523.7320899,612.7450894
INDOFLOODS-gauge-397-72,42.70991683,120.6302168,205.0438027,272.5907185,308.769516,363.5087968,417.9726478,465.4718839,540.1564369,641.8445178
INDOFLOODS-gauge-397-73,13.91335347,25.92835406,39.61409712,55.37679571,74.83486154,91.42013212,98.6264974,103.3849835,113.7679481,118.0534632
INDOFLOODS-gauge-397-74,55.72244413,252.123926,358.117903,412.99262410000006,437.4147653,458.6845819,503.2946017,564.8173096,675.1838812999998,739.5289457
INDOFLOODS-gauge-397-75,61.63483163,175.6116949,294.6824037,334.2998646000001,360.6521252,380.2571846,407.3961543,451.4352239,512.3399755,575.3233561000002
INDOFLOODS-gauge-397-76,50.49048719,103.3385815,146.36678740000005,202.3205171,246.4717179,311.8737179,350.771609,378.2588403,405.1813772,453.7666796
INDOFLOODS-gauge-397-77,130.0465977,228.9719812,295.8206446000001,343.2716292,392.989925,472.9256136,548.6331257999999,591.9321173,620.2700398,649.9096184
INDOFLOODS-gauge-397-78,39.75128854,80.70651171,128.01744720000002,182.352679,214.6803411,242.748136,314.7803744,343.2279435,373.6855752,434.0111798
INDOFLOODS-gauge-399-1,144.15909,236.27372000000003,295.2163470000001,333.226667,353.06686,361.329597,365.1980894,369.9399084,372.0003287,377.1566067
INDOFLOODS-gauge-403-1,129.7982667,231.53262,323.4589763,402.6310817,422.885333,445.949317,473.3415283,492.2696497,499.3145086,515.4686232
INDOFLOODS-gauge-403-2,16.55183567,27.323125,34.84272533,50.30186333,62.42265833,82.72383367,108.0286643,141.32041230000004,215.5349457,282.3526747
INDOFLOODS-gauge-403-3,140.62344330000002,216.3856983,284.1863167,356.3767213,405.8446293,442.488116,470.911543,501.29012630000005,537.4569007,557.9350127
INDOFLOODS-gauge-403-4,45.440048,71.88068067,139.65456630000003,170.39375230000005,201.201826,225.2921877,238.2907117,243.9565371,249.1169704,249.8007012
INDOFLOODS-gauge-403-5,68.07405567,108.3015847,132.4258923,158.131282,174.1398997,209.843933,265.8672963,317.956432,403.233272,445.0974233
INDOFLOODS-gauge-403-6,162.3138167,253.48075,285.5544490000001,353.55382569999995,408.6467387,461.7858393,520.1030927,562.3008183,608.839075,644.923584
INDOFLOODS-gauge-403-7,177.4383,357.2855733,466.7054133,535.2607937,561.0066813,644.618505,699.140674,774.5646472999998,897.621584,1069.4278470000004
INDOFLOODS-gauge-403-8,76.21377,150.5291233,171.72177130000003,177.08503969999995,178.54884980000003,181.6032583,187.4892626,196.1020783,215.75100330000004,232.9128433
INDOFLOODS-gauge-403-9,68.57724733,111.182138,132.3153257,149.58885930000002,176.588909,252.802679,327.1180323000001,348.31068030000006,353.6739487,355.1377588
INDOFLOODS-gauge-403-10,136.570185,263.498875,339.2313683000001,392.4379413,424.064642,433.5296893,440.29592750000006,445.928851,448.3279251,456.1445188
INDOFLOODS-gauge-404-1,103.001687,169.6904585,211.0536135,232.093677,240.7327765,242.9376802,244.2627134,246.3857612,247.3755039,249.7408281
INDOFLOODS-gauge-406-1,3.32566995,4.52738773,6.90219773,7.629269895,7.717911592,8.668100562000001,8.937628285,8.971707632000001,14.82383513,47.18810113
INDOFLOODS-gauge-406-2,32.719606,46.375461,49.70113095,50.90284873,53.27765873,54.0047309,54.09337259,55.04356156,55.31308928,55.34716863
INDOFLOODS-gauge-407-1,114.4097308,228.8867608,304.4537575,345.915996,387.058617,422.7938397,476.6172038,521.0012843000002,558.087941,639.6664162999998
INDOFLOODS-gauge-407-2,52.732063,77.6643535,89.57316193,99.94343627,123.8900583,134.3059439,135.3293256,135.9115418,141.2702167,156.0312595
INDOFLOODS-gauge-407-3,98.51422517,205.7573268,285.9544868000001,324.3311552,374.3266515,392.2810315,423.8894797,490.6186242,619.2027075,690.880486
INDOFLOODS-gauge-407-4,55.72232367,73.0291975,86.1956055,105.3961027,160.29449250000005,352.4058525,404.8804935,492.95371680000005,566.9626635,618.239083
INDOFLOODS-gauge-407-5,102.3309192,157.1701648,178.9905425,198.3445743,211.77064930000003,227.5122978,244.0055605,267.6984412,296.6979112,329.9394313
INDOFLOODS-gauge-407-6,113.82562079999998,261.3627708,373.0955442,495.4798483,597.8107675,652.6500132,674.4703908,693.8244227000001,707.2504977000001,722.9921462
INDOFLOODS-gauge-411-1,52.11662464,116.51435929999998,176.55325359999995,265.8606715,358.607254,418.3540825,443.1208956,466.3102475,497.9329829,536.740257
INDOFLOODS-gauge-411-2,130.9460713,295.50969489999994,352.5530712,418.0420829,467.32731460000014,561.2317918,597.0842357999999,616.7609528,632.3300634999998,653.4043985000002
INDOFLOODS-gauge-411-3,114.5080827,264.1470758,302.99639489999987,348.81989060000006,380.2255327,396.3740764,411.0858202,411.7759749,420.104375,427.3707915
INDOFLOODS-gauge-411-4,265.0746682,457.88615,503.0301008,548.220865,561.4603701000002,607.926187,643.1567672,727.7869638999998,759.1351998,765.5844361000002
INDOFLOODS-gauge-412-1,167.9067567,317.1540117,425.8901167,459.587346,491.4357957,544.5896422999998,656.0002157,730.160242,764.8648562999998,785.4998682999999
INDOFLOODS-gauge-412-2,29.10022,51.84197767,169.89008769999995,337.7968443,487.0440993,595.7802042999998,629.4774337,661.3258833,714.47973,825.8903033
INDOFLOODS-gauge-412-3,48.04078533,101.945425,118.1999827,133.0037287,140.8975355,144.6653248,162.9904345,182.9065131,190.0018416,192.8738777
INDOFLOODS-gauge-412-4,72.79613,138.3334733,192.6105753,201.3039247,203.5285827,203.8208365,211.6175601,225.0759916,270.07210560000004,292.4229693
INDOFLOODS-gauge-412-5,70.27635233,159.3501757,251.4152123,288.2962593000001,363.2095157,436.414072,481.007288,486.8888079,491.28683150000006,493.5628626
INDOFLOODS-gauge-412-6,68.11278467,125.2346033,155.46029230000005,186.6969837,231.5879983,300.8832467,356.3922767,395.813235,445.2143817,483.17016
INDOFLOODS-gauge-412-7,72.11406867,98.545185,148.82966169999997,164.2485773,172.1489201,192.4691925,199.6751393,206.9761103,217.56459680000003,234.2719038
INDOFLOODS-gauge-412-8,156.4352033,218.3672007,286.5989673,339.2254023,430.283374,460.627774,481.74466669999987,495.3220353,514.637245,543.83701
INDOFLOODS-gauge-412-9,87.78533,161.2136367,243.4936767,317.1072897,377.4612247,414.120878,466.6680913,512.4182293,519.5619717000002,520.0920278
INDOFLOODS-gauge-412-10,79.437304,116.161982,136.446186,156.94373000000004,173.0575053,180.8262519,196.2669732,220.47661090000003,245.9766186,249.6391458
INDOFLOODS-gauge-412-11,37.432964,100.905512,180.342816,217.067494,237.351698,257.849242,273.9630173,281.7317639,297.1724852,321.3821229
INDOFLOODS-gauge-412-12,126.5566413,207.765418,252.996061,271.737339,322.62015269999995,346.296867,361.8969467,397.161292,416.3738787,421.638582
INDOFLOODS-gauge-412-13,110.4735517,140.2887767,162.148162,193.976151,229.382986,252.3506967,275.641325,291.6820913,310.0897193,329.6321903
INDOFLOODS-gauge-412-14,139.0401167,211.9778733,302.27164,335.4682303,362.610598,375.23297,385.0167667,389.7714717,426.9074671,499.1517377
INDOFLOODS-gauge-412-15,128.3531553,219.9829673,247.3702023,270.9916933,293.169098,310.466478,324.8863937,348.3081373,362.3293017,372.224381
INDOFLOODS-gauge-412-16,166.2708233,207.514176,253.9181537,288.5308167,305.0929017,319.4036805,319.9096911000001,326.4051443,330.6038511000001,401.4820878
INDOFLOODS-gauge-412-17,0.013549713,0.157263619,0.5554073860000001,0.7474834459999999,0.769243925,0.816219978,0.968054579,1.173847379,1.244268395,1.290313507
INDOFLOODS-gauge-412-18,0.917923617,7.440265417000001,23.85381958,38.82282992,42.10673368,69.21992435,89.04356635,109.8703164,118.9533977,147.265895
INDOFLOODS-gauge-412-19,105.57983670000002,136.31350600000002,175.3398903,198.2564537,278.4893753,363.205792,436.76891330000007,474.0197123,502.6639177,504.0656176
INDOFLOODS-gauge-412-20,6.6808118,18.7704348,18.89284103,20.4464832,20.88890376,23.21359242,28.55453809,34.84778269,48.39764836,55.59374446
INDOFLOODS-gauge-412-21,12.02578217,16.7589396,21.19255213,21.46645336,23.86953006,41.12920806,53.78102939,60.46184119,72.55146419,72.67387042
INDOFLOODS-gauge-412-22,2.761792133,4.111584433,46.60283277,47.94611425,48.03402136,48.38533447,48.83646769,51.22426192,53.36133885,60.96630735
